Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
1,72,141,0,1,5,0,0,3,2,1,1,2,1,1,0,0,79bf5eb37,6.0,0
2,9,266,0,1,1,7,0,2,1,1,1,2,1,1,0,0,67d74124e,3.0,4
1,1,307,0,1,1,0,0,1,1,2,2,2,1,1,0,0,53895ad35,5.0,1
1,2,307,0,2,1,2,7,2,1,3,3,2,1,1,0,0,abf0f2579,1.0,2
1,24,307,0,2,2,5,7,2,2,1,1,1,1,2,0,0,5e0519e3d,6.0,4
2,2,266,0,2,1,6,7,2,1,1,1,2,1,2,0,0,282139c6d,2.0,2
2,3,292,0,1,1,7,0,1,1,2,2,2,1,1,0,0,a8c336257,2.0,1
2,5,289,266,1,6,0,0,2,1,1,1,1,1,1,150,0,62955be50,3.0,4
1,1,307,307,2,2,7,0,2,1,2,3,2,1,1,0,0,3d63dfd14,1.0,1
1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,0,a63a0ac25,12.0,3
2,5,276,292,1,1,7,0,3,2,2,1,2,1,1,50,0,6314ae1c4,5.0,3
2,1,266,0,3,1,3,7,1,1,2,2,2,1,2,0,0,cc54b47b4,5.0,3
1,6,307,0,2,2,0,0,3,1,1,1,2,1,1,0,0,7ecd54695,5.0,4
2,0,266,0,3,1,2,6,1,1,1,1,1,1,5,0,0,c17cad5a6,5.0,4
1,4,103,307,2,1,2,0,2,2,1,1,1,1,1,0,0,b2b52ccf2,2.0,3
2,4,265,278,3,7,0,0,3,2,1,1,1,1,2,100,0,5e8872259,2.0,4
2,2,266,0,1,1,2,7,1,1,2,2,2,2,1,0,0,17ef602ce,3.0,2
2,0,265,266,2,3,0,0,1,2,2,2,2,1,1,0,0,5507b63ab,3.0,2
1,10,189,0,1,1,0,0,3,1,1,1,2,1,1,500,0,520dc7925,1.0,1
1,12,307,0,1,2,0,0,2,2,3,3,3,1,1,0,0,266aee5b3,2.0,2
1,48,103,0,1,1,3,0,3,2,1,1,2,1,1,350,0,e95bb9197,2.0,4
2,24,299,0,2,2,0,0,2,1,3,3,1,1,1,0,0,38506d4ea,1.0,4
1,1,307,0,3,1,4,0,1,1,1,1,2,1,3,0,0,ff7d25ffb,9.0,2
1,36,17,0,1,1,3,6,1,2,3,1,2,1,1,0,0,8aeda3d62,2.0,3
1,52,49,0,1,1,2,7,2,1,1,1,1,1,1,0,0,c7e61f3c2,4.0,3
1,36,218,72,2,1,2,7,1,1,1,1,1,1,1,0,0,172c8129a,5.0,4
2,6,266,0,2,1,6,7,2,2,2,2,2,1,1,0,0,b88f141d5,2.0,4
2,2,266,0,3,5,7,0,1,1,2,2,2,1,4,0,0,97cd20357,4.0,1
1,3,307,0,1,1,7,0,1,1,1,1,2,1,1,0,0,68b7c23f3,1.0,1
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,50,0,34fe22f69,2.0,2
2,23,265,0,2,2,0,0,2,2,1,1,2,1,1,0,0,16abc088f,2.0,1
1,1,307,0,2,1,7,0,2,1,2,2,2,1,1,0,0,a362ad62e,2.0,2
2,36,285,0,2,2,4,0,2,3,1,1,1,1,1,350,0,b1fb61b31,1.0,4
1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,0,ca46b14de,1.0,3
2,1,266,0,3,1,2,5,2,1,2,1,2,1,4,0,0,9dca27ec4,4.0,2
2,1,266,0,1,4,5,0,1,1,2,1,2,1,1,0,0,d63321570,2.0,3
1,54,205,0,2,7,0,0,1,3,1,1,3,1,1,180,0,14a9958e0,3.0,3
1,4,307,0,2,1,2,0,2,1,1,1,1,1,1,50,0,ec4089e58,2.0,4
1,1,307,0,1,1,6,0,2,1,2,2,2,1,1,0,0,9e2039291,8.0,1
2,4,265,0,1,3,7,0,2,2,2,1,2,1,1,0,0,5f5bd40ca,4.0,1
2,1,265,0,2,1,6,0,2,2,2,2,2,1,1,0,0,d3740baed,3.0,2
2,2,266,0,2,2,4,7,2,2,3,3,3,1,1,0,0,df12e4d3b,5.0,1
1,48,307,0,1,1,2,0,2,2,1,1,1,1,1,0,0,ec182ebc4,3.0,2
2,8,265,0,2,1,7,0,2,2,3,3,3,1,1,0,0,350116b16,5.0,4
1,2,307,0,1,5,7,0,2,1,2,1,2,1,1,0,0,605ca1a51,3.0,3
2,12,266,0,2,1,4,7,2,1,3,3,3,1,1,0,0,e388a963d,4.0,4
1,4,307,0,1,1,6,7,2,1,1,1,1,1,1,200,0,c3eefdcd8,1.0,3
2,3,252,277,1,1,7,0,2,2,1,2,2,1,1,15,0,917c0bc2b,3.0,2
1,1,218,307,2,1,3,0,2,1,2,2,2,1,1,50,0,83defd365,5.0,1
1,12,307,0,1,1,7,0,2,2,1,1,1,2,1,0,0,6561001c8,5.0,3
2,14,266,0,1,2,7,0,2,1,1,1,1,1,1,0,0,e21227d75,2.0,4
1,2,307,0,1,1,6,7,1,1,2,2,2,1,3,0,0,dd79180bc,3.0,2
1,1,307,307,3,5,0,0,2,2,2,2,2,1,2,0,0,7aa682539,14.0,2
2,2,283,0,2,6,7,0,2,1,1,1,2,1,1,0,0,1ba42eca2,1.0,2
2,2,265,0,1,5,0,0,2,2,2,2,2,1,1,0,0,10050c93f,2.0,2
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,0,f45beac10,1.0,4
1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,1c28dc555,7.0,3
2,9,265,285,2,5,7,0,2,2,2,1,2,1,1,0,0,e861279c2,2.0,3
1,6,173,0,2,1,7,0,2,1,1,1,2,1,1,0,0,f49099d52,3.0,1
1,12,307,0,1,1,7,0,2,2,3,3,3,2,1,0,0,14831f659,3.0,4
1,8,78,307,1,2,0,0,3,1,3,3,2,1,1,0,0,2edeb7931,6.0,4
1,3,307,307,1,5,7,0,2,1,2,2,2,1,1,80,0,69a1c3147,6.0,4
1,4,307,0,2,1,2,7,2,1,1,1,2,1,1,0,0,3560a3e97,4.0,4
2,2,266,0,1,1,0,0,1,1,2,1,2,1,1,0,0,8b86fd668,2.0,4
2,4,266,0,1,1,7,0,1,1,1,1,2,1,2,0,0,31b90821f,1.0,4
2,6,266,0,2,6,0,0,1,1,2,1,2,1,1,0,0,da3702af2,3.0,2
1,7,307,103,2,1,2,0,2,2,1,1,1,1,1,0,0,4eba3b5c0,3.0,2
2,2,266,0,1,6,0,0,2,1,2,2,2,1,1,0,0,d02c3d99a,4.0,3
1,3,152,307,1,2,0,0,1,1,1,1,2,1,1,0,0,ef7555da8,1.0,1
1,2,307,307,2,2,0,0,1,1,3,3,3,1,1,0,0,8063090ec,2.0,4
2,4,266,0,2,1,6,0,1,1,2,1,2,1,1,0,0,9b515d697,2.0,1
2,10,266,0,1,2,0,0,2,1,1,1,1,1,1,100,0,5f28b76d7,1.0,4
1,7,182,0,2,2,5,0,2,1,1,1,1,1,1,1,0,2ac1366f4,2.0,2
1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,0,0,32eb3673a,4.0,1
1,12,307,0,2,7,0,0,3,1,1,1,1,1,1,0,0,292447561,0.0,4
2,12,265,0,2,2,0,0,2,2,2,1,2,1,1,0,0,e99a775d2,5.0,1
1,12,307,76,2,1,7,0,3,1,1,2,1,1,1,0,0,b28951b61,5.0,4
1,12,307,0,1,2,5,7,2,2,2,2,2,1,1,0,0,d50a1665e,3.0,3
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,0,a43d578dd,3.0,1
2,3,266,0,1,6,7,0,1,1,2,2,2,1,1,0,0,654acdb4b,8.0,2
1,7,307,307,1,1,2,4,2,1,1,1,3,1,1,0,0,6d815d3ef,0.0,4
2,3,265,0,2,1,7,0,2,2,2,2,3,1,1,0,0,ca902248f,4.0,4
1,1,307,0,1,1,7,0,2,1,2,2,2,1,1,50,2,fc48054c2,4.0,3
1,1,307,0,1,5,0,0,1,1,1,1,1,1,1,0,0,533916bd6,1.0,2
1,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,0,5d168f0e6,1.0,3
1,4,307,0,2,1,2,0,2,1,1,1,2,1,3,0,0,0bc671d5e,0.0,4
2,1,266,0,3,1,2,3,2,1,2,2,2,1,2,0,4,cfc3e65de,11.0,1
1,24,169,0,1,2,0,0,2,3,1,1,2,1,1,400,0,27e16a68d,1.0,2
2,7,266,0,2,2,7,0,2,1,1,1,2,1,1,0,0,a6593fb48,6.0,3
2,2,266,266,3,1,2,7,1,1,1,1,2,1,2,0,0,d5a7d4dc9,4.0,4
1,2,307,0,1,1,0,0,2,1,2,2,2,1,1,0,0,b119aa181,1.0,2
2,0,266,0,3,1,2,7,3,1,2,2,2,1,6,0,0,9d8dab6cd,2.0,2
1,1,307,307,3,1,2,7,2,2,2,1,2,1,5,0,1,32f97388e,6.0,4
2,2,266,0,2,1,2,0,1,1,3,3,3,1,1,0,0,94a4357dd,1.0,2
2,4,254,265,2,2,4,7,2,2,1,1,2,1,1,150,0,01e5e057b,1.0,3
1,2,307,0,2,2,0,0,2,2,3,3,3,1,1,0,0,04b5f77c0,1.0,4
1,14,307,202,2,2,0,0,2,2,1,1,1,1,1,0,0,c68936b74,4.0,4
1,24,179,0,1,5,0,0,1,1,1,1,3,1,1,600,0,a7e623e5a,3.0,4
2,42,266,0,2,1,4,7,1,1,1,1,1,1,1,0,1,249af4201,4.0,2
1,2,307,78,2,1,2,0,2,2,2,1,2,1,1,0,0,d3b4f29f8,11.0,2
1,6,307,0,1,2,7,0,1,1,1,1,2,1,1,0,0,f94c2a347,2.0,4
1,15,307,0,2,1,2,7,2,2,1,1,1,1,1,0,0,0c862b8a3,2.0,4
2,1,266,0,3,1,2,0,1,1,2,2,2,1,2,0,0,850632538,4.0,3
2,4,265,0,1,1,6,7,2,2,2,2,2,1,1,0,0,552ac34a1,2.0,2
1,42,109,0,2,4,0,0,2,3,2,2,1,2,1,0,0,0a0ec4977,0.0,3
1,1,109,307,2,4,0,0,2,2,1,1,2,1,1,0,0,0cdb80095,10.0,2
2,6,292,0,2,2,0,0,2,1,2,1,2,1,1,100,0,983879402,3.0,2
1,36,141,0,2,1,0,0,3,2,3,3,1,1,1,0,0,dcd7102d9,5.0,1
2,1,266,0,2,1,6,7,1,1,2,2,2,1,1,0,0,0977caea0,1.0,3
2,1,265,0,2,4,0,0,1,2,2,2,2,1,1,0,0,c1aa11cb5,1.0,1
2,1,266,0,2,4,0,0,2,1,2,2,2,1,1,0,0,36f1dc3b9,4.0,3
1,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,0,d302ad015,3.0,1
2,6,285,265,1,1,7,0,3,2,2,1,2,1,1,0,0,886e903a4,5.0,3
2,120,266,0,2,1,0,0,1,1,3,3,1,1,1,0,0,da78c5792,1.0,4
1,2,224,307,2,1,2,0,2,1,2,2,2,1,1,0,0,1b3492bde,4.0,3
1,2,307,307,3,1,7,0,2,2,1,1,3,1,2,0,0,e481cf862,2.0,4
2,3,266,0,3,4,0,0,1,1,2,2,2,1,2,0,0,39e9ecb70,1.0,1
1,10,78,0,1,1,2,0,2,1,2,2,2,1,1,0,0,7fab3c124,1.0,2
2,4,265,0,2,1,6,7,2,2,2,2,2,1,1,0,0,ebd3ca9e6,1.0,4
2,1,285,264,2,3,5,0,2,3,2,1,2,1,1,150,0,651d63dd7,7.0,0
2,12,299,0,2,6,7,0,3,1,3,1,1,1,6,0,0,dea01911c,2.0,2
1,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,0,fe854f6a1,3.0,1
1,2,307,0,1,1,0,0,2,1,3,3,3,1,1,0,0,82dd5838f,3.0,4
2,1,265,0,3,3,7,0,1,2,2,2,2,1,5,0,0,1ff11cef6,1.0,4
2,18,292,0,2,2,0,0,2,1,2,1,1,1,1,200,0,8aa1e5830,4.0,2
1,3,307,0,2,1,2,7,2,1,2,2,2,1,1,0,0,8102d6dc7,1.0,2
1,18,307,0,1,1,2,7,2,1,1,1,1,1,1,0,0,46f656f13,6.0,4
1,72,100,0,2,7,0,0,2,1,1,1,2,1,1,100,0,daeac2b84,8.0,2
1,0,307,307,2,1,7,0,2,1,2,2,2,1,1,0,0,e0781fb0a,1.0,2
2,3,243,251,2,1,3,7,3,1,2,2,2,1,3,0,0,c27f27a68,2.0,3
1,5,307,307,2,1,7,0,2,1,1,1,1,1,1,0,0,d2cd71ec2,1.0,4
1,18,173,0,1,6,0,0,2,1,1,1,2,1,1,10,0,5b0355a1b,2.0,3
1,5,307,0,2,1,2,7,2,1,2,2,2,1,1,0,0,c77a68714,5.0,4
1,3,307,0,1,2,0,0,2,2,1,1,2,1,1,1,0,1d72ec242,7.0,3
1,1,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,119903786,10.0,3
2,1,265,0,3,1,3,0,1,2,1,2,2,1,2,0,0,92c48ece4,0.0,4
1,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,0,f5d514b10,4.0,2
2,4,266,0,1,1,4,7,1,1,2,2,2,1,2,0,0,7a860f4b4,7.0,4
2,3,266,266,3,4,6,7,1,1,2,1,2,1,3,0,0,7d11f10b1,4.0,1
2,4,247,247,2,1,6,7,1,1,2,1,2,1,1,250,0,b126131d8,3.0,4
1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,0,659dc9159,2.0,4
1,24,20,0,1,1,2,7,2,1,1,1,2,1,1,300,0,fc8388b28,1.0,3
2,4,280,294,2,5,6,7,2,3,3,3,2,1,1,0,0,d3ccb2482,1.0,1
2,4,266,0,1,6,0,0,2,1,2,2,2,1,2,0,0,1f858046c,0.0,4
2,5,266,266,3,1,3,7,2,1,2,2,2,1,3,0,0,51741c1b7,2.0,3
2,10,266,0,1,1,0,0,2,1,1,1,1,1,1,100,0,7942a5180,1.0,4
1,24,307,0,2,7,0,0,2,1,3,3,3,1,1,0,0,988c18c10,2.0,4
2,17,265,0,2,7,0,0,3,2,3,3,2,1,1,25,0,22d9719f8,2.0,1
2,2,266,0,2,5,7,0,1,1,2,1,2,1,1,0,0,9c7917558,4.0,0
2,2,266,0,1,6,7,0,2,1,2,2,2,1,1,0,0,8a9a4edd7,2.0,2
2,72,266,0,2,1,7,0,1,1,1,1,1,1,1,0,0,a89d4e8f3,1.0,2
2,36,266,0,1,2,0,0,2,2,1,1,1,1,1,0,0,c89dcf5ae,3.0,3
2,3,266,285,1,1,6,7,3,1,1,1,2,1,1,0,0,ea6d8cb1d,1.0,1
1,21,103,119,1,1,7,0,3,2,1,1,1,1,1,0,0,4d82fddba,1.0,1
1,12,307,0,2,5,0,0,2,1,2,1,1,1,1,0,0,d25a850ae,5.0,2
1,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,0,172d395a5,2.0,3
1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,0,dfcbce94d,1.0,2
2,5,266,266,1,1,6,7,2,2,1,1,2,1,2,0,0,8581566cb,8.0,2
1,2,307,307,3,1,2,7,2,1,2,2,2,1,6,0,0,460edc419,5.0,4
1,1,307,307,3,2,0,0,2,2,2,2,2,1,2,0,0,d79342c8d,6.0,2
1,4,307,0,1,1,0,0,2,2,2,2,2,2,1,0,0,d5e351a09,4.0,4
2,5,264,0,3,2,5,6,2,3,2,2,2,1,3,0,0,5ce285f99,2.0,2
2,4,266,265,2,1,2,7,2,2,2,1,2,1,1,65,0,324266c95,5.0,2
1,1,307,0,3,1,2,7,2,2,2,2,2,1,9,0,0,a2ac8316b,11.0,3
1,1,307,0,2,2,0,0,2,1,1,1,2,1,3,0,0,c53fb8a18,7.0,2
2,6,266,266,3,6,7,0,2,1,2,2,2,1,2,0,0,660742236,5.0,4
2,1,266,0,3,2,3,0,1,1,2,2,2,1,4,0,0,d03356a0e,3.0,4
1,15,307,0,2,1,2,7,2,1,2,1,1,1,1,0,0,7a84326ff,1.0,4
1,5,307,307,2,4,0,0,2,2,1,1,2,1,1,0,2,b12fb6709,3.0,3
2,2,303,266,2,2,3,5,2,2,1,1,2,1,1,0,0,5f19552c0,11.0,2
2,3,266,0,2,1,3,6,1,1,2,2,2,1,1,0,0,1a6becd27,5.0,1
1,2,307,0,2,1,2,7,2,1,1,1,2,1,3,0,0,619f26bfc,4.0,2
1,1,307,0,1,1,7,0,2,2,2,2,2,1,1,0,0,f06cf606d,2.0,3
1,2,307,0,2,2,3,5,2,2,2,2,2,1,3,0,0,a92c2f233,2.0,4
1,11,307,0,2,1,0,0,2,1,1,1,1,1,1,0,0,a29c12bef,3.0,4
1,24,42,0,2,1,7,0,1,1,1,1,1,1,1,350,0,cae004390,5.0,3
1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,0,26901ccb0,4.0,2
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,4715f897c,15.0,3
1,6,307,307,1,2,4,0,2,2,1,1,1,1,2,0,0,282678629,5.0,4
1,2,307,0,2,1,7,0,1,1,2,1,2,1,1,0,0,2683c99f1,4.0,4
2,12,266,0,2,1,2,7,2,1,1,1,2,1,1,100,0,6c83d00bf,3.0,4
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,0,f94ea9d92,2.0,3
1,4,307,307,2,1,0,0,2,2,1,1,2,1,1,150,0,a58fef87c,1.0,4
2,2,266,0,2,6,7,0,1,1,2,2,2,1,1,0,0,c251767cf,5.0,1
2,18,266,0,2,6,0,0,1,1,1,3,1,1,1,30,0,b26fcffaf,2.0,0
1,3,307,0,1,1,7,0,2,1,2,2,2,1,1,0,0,50723f2c3,1.0,3
2,1,266,0,2,2,0,0,1,1,2,2,2,1,1,0,0,8a804d93c,1.0,3
2,12,265,0,2,2,3,0,1,2,1,1,1,2,1,0,0,bef935312,1.0,1
1,3,307,128,3,1,2,7,2,1,1,1,2,1,2,200,0,1fbf04fab,2.0,4
1,5,307,0,2,1,7,0,2,3,1,1,2,1,2,1,0,ef1d7c2a1,2.0,4
2,3,283,283,3,1,3,7,1,1,2,2,2,1,3,0,0,7ff817b98,1.0,3
1,2,307,0,1,1,2,7,2,1,1,1,3,1,1,0,0,df1507e61,7.0,1
1,36,205,0,1,5,0,0,2,1,1,1,3,1,1,80,0,58396d68b,3.0,3
1,1,307,0,1,1,4,0,2,1,2,1,2,1,1,0,0,c69bdf768,4.0,1
1,12,141,307,1,2,7,0,2,1,3,3,3,1,1,0,0,902114441,2.0,4
2,1,265,0,1,1,2,7,1,2,2,2,2,1,1,0,0,d40c291a9,1.0,1
1,24,189,0,1,1,2,0,3,1,3,3,3,1,1,0,0,ab8dfa983,1.0,1
2,1,266,0,3,2,4,6,1,1,3,3,3,1,3,0,0,f922ee758,2.0,3
1,24,307,0,2,5,7,0,2,1,1,1,2,1,1,50,0,d7185ffc1,3.0,4
2,4,266,0,1,1,7,0,1,1,1,1,1,1,1,0,0,65afa2be4,7.0,3
1,24,213,307,1,2,7,0,2,3,1,1,2,1,1,200,0,4b949e5c7,1.0,3
1,3,141,307,2,1,0,0,2,1,1,1,2,1,2,0,0,041dd606f,5.0,2
1,1,307,0,2,1,2,0,2,2,2,1,2,1,1,0,0,933b2b3d4,3.0,2
1,1,307,0,1,1,2,7,2,2,2,2,2,1,1,0,0,4f4028c04,3.0,1
2,3,266,0,2,1,0,0,1,1,2,2,2,1,1,0,0,8606e8738,2.0,0
2,4,266,266,2,1,6,7,2,1,3,3,3,1,1,0,0,d2f216860,3.0,4
2,48,266,0,2,1,6,7,3,1,1,1,1,1,1,0,0,906ee1877,1.0,4
2,36,266,0,2,3,6,7,2,2,3,3,1,1,1,0,0,01573c686,5.0,4
1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,733ccdc63,2.0,4
2,4,266,0,1,4,7,0,1,1,2,2,2,2,1,0,0,ec5aeb98a,3.0,2
1,2,78,307,3,1,3,5,2,1,1,1,2,1,2,0,0,5a567392e,8.0,3
1,5,307,0,2,7,0,0,2,1,2,2,2,1,1,20,0,5347d6835,1.0,4
1,3,307,0,1,1,7,0,2,2,1,1,2,1,1,0,0,0cb52145c,5.0,1
2,3,266,0,1,1,6,0,1,1,1,1,3,1,1,0,0,283ce4b9b,8.0,2
1,2,218,307,3,1,2,7,2,1,2,1,2,1,8,0,0,3d1d0f102,9.0,2
1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,50,0,e6d59d514,1.0,2
2,2,254,266,3,1,3,7,1,1,1,1,2,1,2,0,0,19904f24d,9.0,2
2,2,264,0,3,2,3,0,2,3,2,2,2,1,2,0,0,ce9d5fb9f,17.0,1
1,2,307,141,3,2,7,0,2,1,3,3,3,1,2,0,0,2d9bdbca9,2.0,1
1,2,307,307,3,1,2,7,2,1,2,2,3,1,3,0,0,2ad939a78,8.0,3
2,1,292,266,3,1,6,7,2,1,2,2,2,1,6,0,0,ff065ec7b,11.0,3
2,2,265,0,3,1,2,5,1,1,2,2,2,1,3,0,0,3e768f382,5.0,3
1,1,307,0,1,2,0,0,2,1,2,2,2,1,1,20,0,7e3680561,1.0,2
1,1,307,0,3,1,4,7,2,2,2,2,2,1,3,0,0,6003cc8cf,5.0,3
1,6,307,141,2,5,0,0,2,2,3,3,3,1,1,0,0,e92713811,1.0,1
2,3,264,265,1,1,0,0,1,2,2,2,2,1,1,0,0,ac94029d4,1.0,2
2,12,264,0,2,6,7,0,2,2,1,1,2,1,1,0,0,0f58e5dd5,3.0,2
1,24,307,0,1,2,7,0,2,3,3,3,3,3,1,0,0,079565e72,3.0,2
1,5,307,0,2,2,3,0,1,1,1,1,1,1,1,0,0,4745e5286,2.0,4
1,3,307,0,2,1,7,0,2,2,1,1,2,1,1,0,0,80f1863b8,3.0,1
2,4,299,0,2,1,2,4,2,1,3,3,3,1,1,0,1,b24ac527f,2.0,4
2,4,264,0,2,2,4,7,2,3,1,1,2,1,1,50,0,2d3418da5,5.0,3
2,6,265,0,2,3,7,0,2,3,1,1,2,1,1,0,0,05c46d875,2.0,2
1,1,307,0,3,2,5,0,2,1,1,1,1,1,3,0,0,59b66be84,2.0,2
1,42,78,0,1,1,0,0,3,1,1,1,2,1,1,0,0,bb675d874,5.0,2
1,1,15,307,2,2,6,7,2,1,2,2,2,1,1,0,0,4f402845d,3.0,1
1,3,307,0,1,1,2,7,2,1,1,1,2,1,1,50,0,89788a8fd,4.0,2
2,3,265,0,1,6,0,0,2,2,2,2,2,1,1,0,0,e6aceb97f,1.0,4
1,19,141,0,1,2,0,0,3,1,1,1,1,1,1,0,0,0058586f1,3.0,4
1,36,141,20,1,5,7,0,1,1,3,3,2,1,1,0,0,f53c216e2,9.0,2
1,1,307,307,3,1,0,0,2,2,3,3,2,1,9,0,0,4175a27e1,4.0,4
1,2,76,307,1,1,7,0,2,2,2,1,2,1,1,0,0,fa41fb473,5.0,2
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,20,0,ca7a148c0,1.0,3
2,0,266,277,3,1,3,7,2,1,2,2,2,1,4,0,0,e2257ac60,0.0,3
1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,0,a14caa3ea,5.0,2
1,19,307,0,2,1,0,0,2,1,1,1,2,1,1,100,0,966598774,3.0,4
2,15,266,265,3,1,6,7,2,1,1,1,2,1,3,0,0,4012be917,2.0,2
2,3,265,0,2,1,4,7,1,2,2,2,2,1,1,0,0,fab074a0d,1.0,4
2,24,265,276,2,6,0,0,2,2,2,2,2,1,1,0,0,39b7ed1c3,2.0,4
2,24,243,243,3,2,7,0,2,2,2,1,3,1,4,0,0,8534310cc,4.0,4
2,6,254,0,3,1,2,6,1,2,2,2,2,1,5,0,0,4a6cad15c,1.0,4
2,0,266,0,3,1,2,7,1,1,3,3,3,1,3,0,0,c6da0beba,3.0,0
2,1,266,0,1,1,6,7,2,1,2,1,2,1,1,0,0,43ae30dd8,3.0,1
2,2,265,266,2,2,5,0,2,2,2,1,2,1,1,0,0,015da9e87,5.0,0
1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,0,3e5627478,2.0,4
2,3,266,266,2,6,0,0,2,1,1,1,2,1,1,50,0,64c6eb71c,3.0,2
1,1,307,0,2,1,3,7,2,2,2,1,2,1,1,50,0,afb230f5a,10.0,2
1,2,307,307,2,2,0,0,2,1,3,1,2,1,1,0,0,8660ad37b,4.0,3
1,20,195,0,1,1,0,0,2,1,3,3,3,1,1,250,0,9a32cab94,0.0,1
1,5,307,0,1,1,2,0,2,1,1,1,2,1,1,50,0,fded1ee28,8.0,3
2,3,266,0,2,1,7,0,1,1,2,1,2,1,3,0,0,cd2451ab4,7.0,3
1,2,141,307,3,1,0,0,2,2,3,3,3,1,3,0,0,a0fb6cd44,3.0,3
2,9,265,0,2,7,0,0,2,2,1,1,1,1,2,0,0,de993a4c9,1.0,2
1,1,103,152,1,1,2,0,2,2,2,1,2,1,1,0,0,9c64232b3,2.0,3
2,8,265,0,2,4,6,7,1,2,1,1,2,1,1,0,0,58906d012,5.0,3
2,4,266,0,3,1,5,0,2,1,2,2,2,1,2,300,1,492f70d19,5.0,1
2,12,249,0,2,1,3,7,1,1,3,3,2,1,2,0,0,fd32c2466,3.0,4
2,24,254,299,3,1,2,7,2,2,3,3,1,1,10,0,0,c14b2f3da,10.0,4
1,24,307,0,2,2,0,0,2,2,3,3,3,1,1,0,0,f68a56b90,3.0,4
2,2,266,0,3,2,7,0,2,1,2,1,2,1,4,0,0,a98d5b83b,12.0,3
2,1,266,0,3,2,4,7,1,1,2,2,2,1,4,0,0,991b35363,5.0,3
1,2,307,0,2,2,0,0,2,1,2,1,2,1,1,0,0,08f54d056,4.0,2
2,3,266,0,1,1,7,0,2,1,2,2,2,1,1,15,0,ff3d455a0,4.0,2
1,4,307,0,2,1,2,7,2,1,1,1,2,1,1,0,0,17a5487d2,4.0,4
1,3,307,307,1,5,0,0,2,1,3,3,3,1,1,0,0,19745f3dc,2.0,1
2,1,266,0,1,6,7,0,1,1,2,2,2,1,1,0,0,9804a7d82,3.0,1
1,12,103,307,1,2,4,7,2,1,2,2,1,1,1,0,0,afdc5f01d,1.0,4
2,12,265,266,3,1,2,7,2,2,2,2,3,1,3,0,0,ff1613693,8.0,3
1,3,307,0,2,1,2,0,2,1,2,2,2,1,1,0,0,64f41ee68,1.0,4
1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,0,403aa5c4b,1.0,2
1,4,307,307,1,3,0,0,2,1,1,1,2,1,1,0,0,ef4dce041,5.0,2
2,2,292,0,2,1,7,0,2,1,2,1,2,1,1,0,0,24fd7c8d8,2.0,1
1,2,307,0,2,5,0,0,2,1,1,2,2,1,1,0,0,5cbe99be7,2.0,3
1,1,307,0,1,2,7,0,2,1,2,2,2,1,1,0,0,6f07e7abf,2.0,1
1,24,307,173,1,7,0,0,2,1,2,2,2,1,1,0,0,be16b20d6,4.0,3
1,2,307,0,2,5,7,0,2,1,2,2,2,1,1,20,0,9b56301b6,1.0,3
2,2,266,0,3,1,4,7,1,1,2,1,2,1,5,0,0,24fc91fae,2.0,4
1,3,200,0,3,1,5,7,2,1,2,1,2,1,4,0,0,ec13e5f25,6.0,2
2,1,266,0,1,1,7,0,2,2,2,2,2,1,1,30,0,324232e54,2.0,4
1,3,307,0,1,1,0,0,2,2,2,1,2,1,1,0,0,f6beefaeb,5.0,1
1,2,307,0,2,2,7,0,2,1,2,2,2,1,6,0,0,bd59fdd99,2.0,4
2,12,266,0,2,2,4,7,2,1,1,1,1,1,1,0,0,a6236b3b8,1.0,4
1,72,232,0,2,2,6,0,2,2,1,1,1,1,1,0,0,17ac391be,4.0,3
2,24,241,0,2,1,2,3,2,3,3,3,3,1,1,0,0,01dac4b22,1.0,2
1,3,307,0,2,7,0,0,2,2,2,2,2,1,1,0,1,ae4ebeb3e,30.0,2
